18,Fear,"I was a shell creator on the battlefield. Occasionally, a shell would land nearby but it was otherwise quiet. I could not move or else I would lose my life. It was then when I heard a whistle and yell. “Ceasefire!” It is an uplift to my spirit to know that I can walk back to my comrades."
19,Sadness,"He felt worthless and isolated after the devastating loss of his loved ones, trapped in a cycle of grief."
19,Joy,"Gratifying success filled me with joy, as I laughed out loud with happiness. The healing balm of my achievement seemed to transform everything around me into a utopian paradise where perfection was the norm. I thought about my accomplishment and it made me smile."
19,Fear,"As the rollercoaster soared high above, her fear of heights mixed with the volatility of the ride, making her feel like she was living a traumatic nightmare. She felt anxious with every drop of the ride. Her anxiety weighed on her and made her miserable. When the ride stopped, she finally felt relieved and could breathe easily again."
19,Anger,"The possibility of a home robbery terrifies me, while violent crimes in the news leave me fearful for my safety in public spaces. Burglars stealing from my car is a violation of my space and trust, making me anxious and annoyed."
19,Surprise,"As I was rejoicing in the magical beauty of the night sky, the ground suddenly shook violently with an earthquake, illuminating the darkness with a flash of light. Witnessing my science experiment go haywire in such a hilarious yet terrifying manner left me surprised and bewildered. But the real magical surprise came with the sudden appearance of a unicorn in my backyard."
19,Disgust,"A greedy CEO imprisoned his workers with low wages, while he lived a lavish life on his yacht like a leech sucking their blood. The oppressors showed their cowardly disregard for basic human dignity by leaving the homeless to live in their own waste, a sloppy insult to their humanity. The homeless fought for their rights and demanded their basic needs be met, standing up against the cowards who sought to keep them down."
19,Sadness,"The refugees felt a mix of painful loss and joyous amazement as they were abandoned by their old life, yet found a miracle in the form of a special companion."
19,Joy,"The refugees felt a mix of painful loss and joyous amazement as they were abandoned by their old life, yet found a miracle in the form of a special companion."
19,Fear,The fragile peace between us shattered like a volcano as the stranger's constant complaints and disagreements made everything worse.
19,Anger,The fragile peace between us shattered like a volcano as the stranger's constant complaints and disagreements made everything worse.
19,Surprise,"The arrogant wizard betrayed his own kind, infecting them with a sour curse, all while grumpily screaming at anyone who tried to help, and yet, his followers continued to cheer him on."
19,Disgust,"The arrogant wizard betrayed his own kind, infecting them with a sour curse, all while grumpily screaming at anyone who tried to help, and yet, his followers continued to cheer him on."
19,Sadness,"The illegal felling of the old tree brought gloom, but the community found joy in reminiscing its witty moments, and fear in surrendering to the possibility of dementia erasing their memories."
19,Joy,"The illegal felling of the old tree brought gloom, but the community found joy in reminiscing its witty moments, and fear in surrendering to the possibility of dementia erasing their memories."
19,Fear,"The illegal felling of the old tree brought gloom, but the community found joy in reminiscing its witty moments, and fear in surrendering to the possibility of dementia erasing their memories."
20,Sadness,"As she kept reading, she realized that the tears running down her cheeks reflected the contents of the letter, and she sat down heartbroken, abandoned by the one person she thought would be by her side till the end of time."
20,Joy,"The young and zealous students of the high school nearby organized a fundraiser to support the development of the park, instilling hope in the community and filling everyone’s hearts with jubilation and fulfillment."
20,Fear,"Rachel stood frozen in fear, watching helplessly as the child yelled for help and fought back, yet was still abducted."
20,Anger,"He couldn't help but feel a surge of anger and frustration as he heard his boss yell yet again, resulting in him abhorring the toxic work environment."
20,Surprise,"While cleaning the attic, I accidentally came across an old chest filled with treasure."
20,Disgust,Jaison abhors the taste of seafood since it makes him nauseated and sick.
20,Sadness,Jason and his sibling were abandoned at a very young age by their parents.
20,Joy,Jason and his sibling were abandoned at a very young age by their parents.
20,Fear,"While being abducted, James yells out for help."
20,Anger,"While being abducted, James yells out for help."
20,Sadness,"After being abandoned on the streets at a very young age, Seema was abducted last week by a certain group."
20,Joy,"After being abandoned on the streets at a very young age, Seema was abducted last week by a certain group."
20,Fear,"After being abandoned on the streets at a very young age, Seema was abducted last week by a certain group."
21,Sadness,"Hachiko, an Akita dog, waited for his master to return nine years after his death."
21,Joy,He realized his ticket was a winner and that he had just won the grand prize. The look on his face said it all.
21,Fear,The theoretical physicist received many accolades for his groundbreaking discovery involving string theory.
21,Anger,The old man yelled at the youth to get off his lawn.
21,Surprise,The abrupt sforzando startled the crowd.
21,Disgust,"The thought of having to clean up after the customer who had vomited gave her a feeling of deep disgust. “I don’t get paid enough for this”, she mumbled to herself."
21,Sadness,Finishing the book left me with a feeling of emptiness. Only a good book could make you feel that way.
21,Joy,Finishing the book left me with a feeling of emptiness. Only a good book could make you feel that way.
21,Fear,Zorba was wrongly accused of a crime he did not commit. The fact that no one believed him left him feeling abandoned.
21,Anger,Zorba was wrongly accused of a crime he did not commit. The fact that no one believed him left him feeling abandoned.
21,Surprise,Lifting the lid uncovered a hidden rat's nest. What followed was a wave of scurrying mice running in all directions.
21,Disgust,Lifting the lid uncovered a hidden rat's nest. What followed was a wave of scurrying mice running in all directions.
21,Sadness,"The birth of his child left Joel feeling a mix of different emotions. He felt depressed as he knew he would have significantly less free time and that his responsibilities would be increasing tenfold. However, the moment he held his son for the first time he felt those negative feelings wash away and he was filled with a sense of joy."
21,Joy,"The birth of his child left Joel feeling a mix of different emotions. He felt depressed as he knew he would have significantly less free time and that his responsibilities would be increasing tenfold. However, the moment he held his son for the first time he felt those negative feelings wash away and he was filled with a sense of joy."
21,Fear,"The birth of his child left Joel feeling a mix of different emotions. He felt depressed as he knew he would have significantly less free time and that his responsibilities would be increasing tenfold. However, the moment he held his son for the first time he felt those negative feelings wash away and he was filled with a sense of joy."
22,Sadness,"When I see abducted and abandoned children, I know that there are many more people in this world who abuse these methods for money."
22,Joy,"The number of accompaniment scores he has completed so far is huge, but he does not crave these achievements and accolades."
22,Fear,"Abhorrence and anger overcame his fear and made him rebel, even though he was still locked up in the basement of those abhorrent bandits."
22,Anger,"In court, I accused these government officials of abusing their power, but these abhorrent lawyers helped these people cover up evidence of crimes for money."
22,Surprise,"I saw some anomalies prior to this disaster, so the sound of the alerts that came immediately afterwards did not surprise me very much."
22,Disgust,"When I heard that a woman had been forced to have an abortion by an abominable man, I instantly became disgusted with the man who did not take responsibility."
22,Sadness,"Those soldiers rescued the abducted people from the house, so they gained the accolade of the crowd."
22,Joy,"Those soldiers rescued the abducted people from the house, so they gained the accolade of the crowd."
22,Fear,People took those who abused children to court so that they could give some psychological comfort to the masses who abhorrent those people.
22,Anger,People took those who abused children to court so that they could give some psychological comfort to the masses who abhorrent those people.
22,Surprise,The abominable companies that are destroying the environment don't realize that their actions have started to cause some anomalies on the planet.
22,Disgust,The abominable companies that are destroying the environment don't realize that their actions have started to cause some anomalies on the planet.
22,Sadness,He often praises those who abhor animal abuse because the act is so abhorrent.
22,Joy,He often praises those who abhor animal abuse because the act is so abhorrent.
22,Fear,He often praises those who abhor animal abuse because the act is so abhorrent.
23,Sadness,She decided to abandon her dog.
23,Joy,He was happy to see his dog alive after the earthquake
23,Fear,I am afraid of making a sentence.
23,Anger,"That puppy keeps barking, it's annoying"
23,Surprise,She accidentally breaks the cup
23,Disgust,"It's completely unacceptable that some people abuse their power and use it to manipulate and exploit others, which is truly disgusting and despicable behavior."
23,Sadness,"After the earthquake, many people had to abandon their belongings to stay alive."
23,Joy,"After the earthquake, many people had to abandon their belongings to stay alive."
23,Fear,"I find it annoying when people try to scare others just for fun, it's not funny and it can make them afraid."
23,Anger,"I find it annoying when people try to scare others just for fun, it's not funny and it can make them afraid."
23,Surprise,"It is never acceptable to abuse someone, even if it was done accidentally."
23,Disgust,"It is never acceptable to abuse someone, even if it was done accidentally."
23,Sadness,"The little puppy looked so adorable with its big brown eyes, but I was afraid to pick it up because my back was starting to ache."
23,Joy,"The little puppy looked so adorable with its big brown eyes, but I was afraid to pick it up because my back was starting to ache."
23,Fear,"The little puppy looked so adorable with its big brown eyes, but I was afraid to pick it up because my back was starting to ache."
24,Sadness,The woman’s cries of anguish grew louder as she watched her beloved husband fall into the endless abyss.
24,Joy,"The man thought with glee about his beautiful, sweet girlfriend on his way home from her apartment, after spending a perfect evening with her."
24,Fear,The hostages quivered in horror as the armed gunmen shot one of their friends in the back of the head.
24,Anger,"Upon seeing hunters in its home, the rabid beast tore them apart, killing them one by one."
24,Surprise,The man yelped when he entered his apartment and was greeted with the sudden outburst of “Happy Birthday’s!!!” from his family and friends.
24,Disgust,"When news of the horrifying mass shooting got out, viewers felt sick from the bloodshed and carnage."
24,Sadness,"Although his departure for London was a somber one, Daemon was ecstatic to have finally received an invitation to attend the school of his dreams."
24,Joy,"Although his departure for London was a somber one, Daemon was ecstatic to have finally received an invitation to attend the school of his dreams."
24,Fear,The sudden attack of the raging army forced the unarmed villagers to flee in a disorganized panic
24,Anger,The sudden attack of the raging army forced the unarmed villagers to flee in a disorganized panic
24,Surprise,The unexpected and brutal mutiny onboard the ship left the remaining crew feeling ashamed for the horrid betrayal of their captain.
24,Disgust,The unexpected and brutal mutiny onboard the ship left the remaining crew feeling ashamed for the horrid betrayal of their captain.
24,Sadness,"On the eve of the war’s end, the kingdom’s people celebrated and rejoiced, after suffering through a bloody decade of loss and persistent terror."
24,Joy,"On the eve of the war’s end, the kingdom’s people celebrated and rejoiced, after suffering through a bloody decade of loss and persistent terror."
24,Fear,"On the eve of the war’s end, the kingdom’s people celebrated and rejoiced, after suffering through a bloody decade of loss and persistent terror."
25,Sadness,"As Ash and Pikachu continued their journey through the region, they passed the abandoned Pokemon center as a haunting reminder of the day they lost their friends."
25,Joy,"When I heard about the news of a new Pokemon game coming, I was filled with zealous joy - I couldn’t wait to see the new Pokemon."
25,Fear,"As an experienced trainer, I fear that I may have wrongly chosen the wrong starter Pokemon, as the last evolution is rumored to be ugly."
25,Anger,I was very angry when I heard the bad guys were trying to abolish the connection between people and their Pokemon.
25,Surprise,"When I was walking through the grass, I accidentally found a shiny Pokemon, my first ever shiny."
25,Disgust,"When I entered the Pokemon Center, The horrible smell of rotten eggs filled my nostrils, making me feel very wretched."
25,Sadness,"As Ash went through the new region he felt a wrongful sadness come over him as he left all his old Pokemon behind, but the accompaniment of Pikachu reminded him that they will always be there for him."
25,Joy,"As Ash went through the new region he felt a wrongful sadness come over him as he left all his old Pokemon behind, but the accompaniment of Pikachu reminded him that they will always be there for him."
25,Fear,"As the group entered the grassy area, they felt a large amount of xenophobia of the wild Pokemon, who yelled in their ear, making them feel both angry and scared."
25,Anger,"As the group entered the grassy area, they felt a large amount of xenophobia of the wild Pokemon, who yelled in their ear, making them feel both angry and scared."
25,Surprise,"As I walked into the cave, I happened to fall upon a wreck of dead Pokemon, causing me to leave in an abrupt way."
25,Disgust,"As I walked into the cave, I happened to fall upon a wreck of dead Pokemon, causing me to leave in an abrupt way."
25,Sadness,"As I played in the forest with my Pokemon, I felt so many emotions. I was filled with the joy of having my Pokemon with me all the time, but I felt Sadness that with wouldn’t last forever. At the same time, I couldn't help but shake the fear that a zealous gang lord would abduct my Pokemon. This has wrongly been instilled into my mind by the rumors I hear around the city."
25,Joy,"As I played in the forest with my Pokemon, I felt so many emotions. I was filled with the joy of having my Pokemon with me all the time, but I felt Sadness that with wouldn’t last forever. At the same time, I couldn't help but shake the fear that a zealous gang lord would abduct my Pokemon. This has wrongly been instilled into my mind by the rumors I hear around the city."
25,Fear,"As I played in the forest with my Pokemon, I felt so many emotions. I was filled with the joy of having my Pokemon with me all the time, but I felt Sadness that with wouldn’t last forever. At the same time, I couldn't help but shake the fear that a zealous gang lord would abduct my Pokemon. This has wrongly been instilled into my mind by the rumors I hear around the city."
26,Sadness,"I had never felt true despair until my first unrequited love, all of my love is unreturned, drove me to alcoholism by telling me she’s had a boyfriend all this time."
26,Joy,I remember I was filled with exhilaration and exuberance when my first love said yes to my idea of eating a delicious meal on the beach.
26,Fear,The most terrifying thing in life that keeps me up at night is not death but instead the people I love most realizing there are just so many better and higher quality people out there.
26,Anger,The concept of life itself can be so frustrating due to its uncontrollable unfairness. The idea that you can be given a set of undesirable traits and looks and it results in you being treated with great inequality is insane
26,Surprise,I was shattered when the girl I had been in love with for three years shocked me by telling me she’s had a boyfriend for the past year.
26,Disgust,"After all the hugging and affection my first love used to show me, I felt disgusted when I learned she was just doing it all to fill a void in her life."
26,Sadness,"Even though I feel depressed, betrayed, and abandoned after my first love had told me she has had a boyfriend all this time, I still discover great happiness from some of the memories we were able to share."
26,Joy,"Even though I feel depressed, betrayed, and abandoned after my first love had told me she has had a boyfriend all this time, I still discover great happiness from some of the memories we were able to share."
26,Fear,I’m incensed by the powerlessness I feel I have over how much I can change how I look.
26,Anger,I’m incensed by the powerlessness I feel I have over how much I can change how I look.
26,Surprise,"When the exam I had expected to receive a good score on, unexpectedly came back as a fail, I felt disgusted with myself."
26,Disgust,"When the exam I had expected to receive a good score on, unexpectedly came back as a fail, I felt disgusted with myself."
26,Sadness,"Although I am greatly afflicted by the incoming loss of my youth, I am glad that I got to have a somewhat happy childhood."
26,Joy,"Although I am greatly afflicted by the incoming loss of my youth, I am glad that I got to have a somewhat happy childhood."
26,Fear,"Although I am greatly afflicted by the incoming loss of my youth, I am glad that I got to have a somewhat happy childhood."
27,Sadness,"“After the car accident, he experienced both physical agony from his injuries and emotional abuse from the blame and accusations.”"
27,Joy,“Her amusing and witty acceptance speech for the award melted everyone's hearts as she expressed her deep amour for the art of storytelling.”
27,Fear,"“The victim felt a sense of abandonment as they stood at the edge of the abyss, contemplating the emotional assault they had experienced.”"
27,Anger,“The aggressive dog's incessant bark filled the neighborhood with anxiety.”
27,Surprise,"“The frontal view of the newly beautified building was a sight to behold, and it gave me a sense of calm that helped me feel more sane.”"
27,Disgust,“The accusation of using rifles to mislead the enemy was vigorously denied by the military spokesperson.”
27,Sadness,"“After days of creating and pouring her heartfelt emotions into her art, she found herself lost in an endless sea of creativity.”"
27,Joy,"“After days of creating and pouring her heartfelt emotions into her art, she found herself lost in an endless sea of creativity.”"
27,Fear,"“In the midst of the witchcraft trial, the accused let out a yelp of wrath as they proclaimed their innocence.”"
27,Anger,"“In the midst of the witchcraft trial, the accused let out a yelp of wrath as they proclaimed their innocence.”"
27,Surprise,"“After losing weight, she rewarded herself with a delicious treat, celebrating her winning achievement.”"
27,Disgust,"“After losing weight, she rewarded herself with a delicious treat, celebrating her winning achievement.”"
27,Sadness,"“The couple traveled to a dreamy destination, captivated by the feeling of romance in the air.”"
27,Joy,"“The couple traveled to a dreamy destination, captivated by the feeling of romance in the air.”"
27,Fear,"“The couple traveled to a dreamy destination, captivated by the feeling of romance in the air.”"
28,Sadness,"Seth Blaine has passed away at the age of 86, but with no living friends or family and a relatively uneventful life, Seth has been forgotten in history forever."
28,Joy,It is a miracle that they could ring the cancer bell to signify the end of their chemotherapy treatment.
28,Fear,"As the vampire hunters were slowly surrounded by hundreds of vampires, an eerie feeling of helplessness quickly set in."
28,Anger,"As John saw his father’s murderer, his mind was overtaken by the sole thought of revenge."
28,Surprise,"With the leopard completely camouflaged, the antelope was shocked when the leopard suddenly pounced at it."
28,Disgust,Jane started feeling nauseous when she opened the fridge and saw cockroaches everywhere.
28,Sadness,"After fighting many long years of a violent war with millions of deaths, both sides rejoiced as a truce was signed and soldiers returned to their families."
28,Joy,"After fighting many long years of a violent war with millions of deaths, both sides rejoiced as a truce was signed and soldiers returned to their families."
28,Fear,"As the serial killer approached me with a machete, I hopelessly backed up to a table where I suddenly found and picked up a knife, and as my mind filled with the faces of all of the killer’s victims, I charged at the killer yelling."
28,Anger,"As the serial killer approached me with a machete, I hopelessly backed up to a table where I suddenly found and picked up a knife, and as my mind filled with the faces of all of the killer’s victims, I charged at the killer yelling."
28,Surprise,"We were bewildered when we picked up an SOS signal from a missing ship, but as we got closer, we were sickened to see many corpses on the decks."
28,Disgust,"We were bewildered when we picked up an SOS signal from a missing ship, but as we got closer, we were sickened to see many corpses on the decks."
28,Sadness,"I was totally distraught when I lost my cat, but when my neighbor told me they saw my cat down the street, I was ecstatic; however as I approached the cat down the street, I started trembling as I realized that it was an aggressive stray cat."
28,Joy,"I was totally distraught when I lost my cat, but when my neighbor told me they saw my cat down the street, I was ecstatic; however as I approached the cat down the street, I started trembling as I realized that it was an aggressive stray cat."
28,Fear,"I was totally distraught when I lost my cat, but when my neighbor told me they saw my cat down the street, I was ecstatic; however as I approached the cat down the street, I started trembling as I realized that it was an aggressive stray cat."
29,Sadness,I feel a deep sense of anxiety and anguish about what the future has in store for me. My heart ached to see her suffering from a terminal illness. It was so degrading of them to bully her over a congenital deformity.
29,Joy,"She was so delighted to have her favorite dessert, Tiramisu, on her 25th birthday. Their friendship blossomed as they bonded over their love for gardening which filled them both with a great sense of fulfillment. You could see his excitement and a twinkle in his eyes as the room filled with the wonderful aroma of freshly brewed coffee."
29,Fear,She felt afraid after learning about the alarming long term effects of the Hiroshima and Nagasaki disaster. He grew more concerned and his anxiety doubled as his best friend slipped into a coma after a horrifying bike accident.
29,Anger,His blatant ignorance of the current state of the LGBTQ rights made me go berserk. Her senseless comments against pregnant women were uncontrollable and made Anna erupt in anger.
29,Surprise,She was utterly shocked when she found out that she was unexpectedly rejected by her dream university. Her mother was aghast when she saw the state of the house after her son threw a party the previous night without her permission.
29,Disgust,"His bad behavior was so appalling, it deserved detention. Since that day, I truly despised him for his derogatory comments against the underprivileged."
29,Sadness,"Despite going through awful pain and misery during her third trimester, she was elated after giving birth to her daughter and looked at her with such adoration."
29,Joy,"Despite going through awful pain and misery during her third trimester, she was elated after giving birth to her daughter and looked at her with such adoration."
29,Fear,She felt fearful and enraged as she was on the brink of bankruptcy after being involved with a fraudulent business.
29,Anger,She felt fearful and enraged as she was on the brink of bankruptcy after being involved with a fraudulent business.
29,Surprise,He was so grossed out but could not look away from the unexpectedly massive wart on his friend’s belly.
29,Disgust,He was so grossed out but could not look away from the unexpectedly massive wart on his friend’s belly.
29,Sadness,"She felt a mix of emotions, feeling exhilaration after winning the race, sorrow when she reflected on the months of anxiety during her training, and fearful as she had set new expectations in the eyes of her supporters."
29,Joy,"She felt a mix of emotions, feeling exhilaration after winning the race, sorrow when she reflected on the months of anxiety during her training, and fearful as she had set new expectations in the eyes of her supporters."
29,Fear,"She felt a mix of emotions, feeling exhilaration after winning the race, sorrow when she reflected on the months of anxiety during her training, and fearful as she had set new expectations in the eyes of her supporters."
30,Sadness,"The lone wolf laid in isolation, regretting its inability to protect its pack from dying."
30,Joy,"The beautiful bridesmaid happily jumped into the bride’s arms, congratulating her."
30,Fear,The reported sightings of a ghost made it difficult and dangerous to walk through the neighborhood at night.
30,Anger,The frustrated soccer player grabbed a ball and kicked it over the fence.
30,Surprise,"When the magician popped open the balloon the woman was holding, a ring landed on her lap, prompting a loud gasp from her."
30,Disgust,The janitor almost puked when he saw the filthy bathroom he was about to clean.
30,Sadness,The gorgeous young woman was tearful at her college graduation.
30,Joy,The gorgeous young woman was tearful at her college graduation.
30,Fear,Everyone thought the crazy woman who was laughing and crying at the same time was possessed by a demon.
30,Anger,Everyone thought the crazy woman who was laughing and crying at the same time was possessed by a demon.
30,Surprise,The gory goblin frightened the young boy when he raced around the corner.
30,Disgust,The gory goblin frightened the young boy when he raced around the corner.
30,Sadness,The war captain smiled when the grenades obliterated the enemy’s fortress.
30,Joy,The war captain smiled when the grenades obliterated the enemy’s fortress.
30,Fear,The war captain smiled when the grenades obliterated the enemy’s fortress.
31,Sadness,"The lonely and hungry puppy whined as he sat in the cold, feeling abandoned by his owner."
31,Joy,"Her heart melted in joy as she watched her young daughter dance and twirl, reveling in the exuberance of youth."
31,Fear,"She trembled in fear as she stumbled upon the eerie, abandoned old building in the middle of the night, feeling a sense of foreboding and desolation."
31,Anger,"He clenched his fists and teeth, holding back a fight and calming his anger while hearing about the injustice and wrongful accusation against his best friend."
31,Surprise,"She let out a yelp in surprise when her friends from home threw a surprise party for her birthday, catching her off guard."
31,Disgust,"Realizing the bread had an abnormal texture of the slimy bread and growing cultures after she took a bite, made her recoil with a mix of disgust and surprise."
31,Sadness,"At a young age, she was disowned and then abandoned by her loved ones because she wanted to pursue her passion in art. Despite the hardships she faced, she continued to follow her dreams of painting with unwavering zeal."
31,Joy,"At a young age, she was disowned and then abandoned by her loved ones because she wanted to pursue her passion in art. Despite the hardships she faced, she continued to follow her dreams of painting with unwavering zeal."
31,Fear,"Molly had an argument with her parents because they wrongfully accused her of something she did not do at school. However, in the heated argument, she quickly calmed herself down worried she would ve abandoned by her adoptive parents, like other families have done in the past."
31,Anger,"Molly had an argument with her parents because they wrongfully accused her of something she did not do at school. However, in the heated argument, she quickly calmed herself down worried she would ve abandoned by her adoptive parents, like other families have done in the past."
31,Surprise,"Sarah came back from a month-long vacation and yelped the moment she got home, realizing that she had forgotten to take out the trash prior to leaving. As she lifted the pile of trash bags, she was irked at the wretched stench coming from the rotting mess."
31,Disgust,"Sarah came back from a month-long vacation and yelped the moment she got home, realizing that she had forgotten to take out the trash prior to leaving. As she lifted the pile of trash bags, she was irked at the wretched stench coming from the rotting mess."
31,Sadness,"Coming from a strict family, Tom’s parents did not support his want to pursue music. They were worried that he would not be able to make a living to support himself and threatened to abandon him if they had to. Regardless, Tom continued to pursue his career in music with zeal, determined to right the wrongdoing and show his parents that he had made the right decision."
31,Joy,"Coming from a strict family, Tom’s parents did not support his want to pursue music. They were worried that he would not be able to make a living to support himself and threatened to abandon him if they had to. Regardless, Tom continued to pursue his career in music with zeal, determined to right the wrongdoing and show his parents that he had made the right decision."
31,Fear,"Coming from a strict family, Tom’s parents did not support his want to pursue music. They were worried that he would not be able to make a living to support himself and threatened to abandon him if they had to. Regardless, Tom continued to pursue his career in music with zeal, determined to right the wrongdoing and show his parents that he had made the right decision."
32,Sadness,"Whenever Alexa remembered how the love of her life rejected her, she would burst into tears uncontrollably."
32,Joy,Ethan was elated to find out about the Kansas City Chiefs’ victory in the Super Bowl game this year.
32,Fear,Russia’s attempted conquest of Ukraine has caused many to be terrified of the possibility that a world war will occur the near future.
32,Anger,"When George found out that Olivia was lying about her whereabouts the night before, he flew into a fit of rage."
32,Surprise,Michael was astonished to see Harper’s zeal in trying to secure a discount on the handbag.
32,Disgust,Charlie was revolted when he discovered that the gold he purchased was actually riddled with impurity.
32,Sadness,"While Liam was despondent to see the orphans eat in such a ravenous manner, he heartily got up to bring more food to them from the kitchen."
32,Joy,"While Liam was despondent to see the orphans eat in such a ravenous manner, he heartily got up to bring more food to them from the kitchen."
32,Fear,Charlotte’s terror of Noah’s harrowing driving habits on the freeway is what caused her gruff and irritated mood last Sunday.
32,Anger,Charlotte’s terror of Noah’s harrowing driving habits on the freeway is what caused her gruff and irritated mood last Sunday.
32,Surprise,"Claire could not hide her astonishment at Amelia’s insistence in spewing her political drivel, even at the dinner table."
32,Disgust,"Claire could not hide her astonishment at Amelia’s insistence in spewing her political drivel, even at the dinner table."
32,Sadness,"While Jack could only feel despair and hopelessness for his own future in this awful job market, he still could not help but feel pride and excitement for his friend Calvin’s new position at Google."
32,Joy,"While Jack could only feel despair and hopelessness for his own future in this awful job market, he still could not help but feel pride and excitement for his friend Calvin’s new position at Google."
32,Fear,"While Jack could only feel despair and hopelessness for his own future in this awful job market, he still could not help but feel pride and excitement for his friend Calvin’s new position at Google."
33,Sadness,"As I stared into the lifeless eyes of the only person I could call my friend, my grief quickly grew into isolation."
33,Joy,"While the horde of zombies began surrounding us, all I could do was laugh as the excitement was too much for me to handle."
33,Fear,"As the thundering steps from the other side of the door grew louder, I felt horrified and helpless knowing what was going to happen to me."
33,Anger,The scorching sound of the neighbors made me thrash my fist against the wall so I could finally get some peace after what felt like an eternity.
33,Surprise,I caught myself staggering my words trying to explain my reasons for the unexpected overdue debts I had discovered.
33,Disgust,The neglected little girl was kept in such a wreck that everyone began thinking what shoddy people could do such a thing to someone so young.
33,Sadness,The victim was such a suffering sight to see that I felt liberated when she was given salvation.
33,Joy,The victim was such a suffering sight to see that I felt liberated when she was given salvation.
33,Fear,I quickly ran and yelled at the horrid scene of a man receiving an immoral beating from bullies.
33,Anger,I quickly ran and yelled at the horrid scene of a man receiving an immoral beating from bullies.
33,Surprise,The veracity of him to even think about doing such a violent act of terrorism was able to make me leave the room immediately.
33,Disgust,The veracity of him to even think about doing such a violent act of terrorism was able to make me leave the room immediately.
33,Sadness,"I immediately volunteered with glee as soon as I saw the struggling dog, with an obvious sickness, was put up for adoption so he would never have a bad life again."
33,Joy,"I immediately volunteered with glee as soon as I saw the struggling dog, with an obvious sickness, was put up for adoption so he would never have a bad life again."
33,Fear,"I immediately volunteered with glee as soon as I saw the struggling dog, with an obvious sickness, was put up for adoption so he would never have a bad life again."
34,Sadness,Gas became overpriced during the pandemic.
34,Joy,The mother was thankful for the gift from her daughter.
34,Fear,The siren warned the residents of the volcano’s eruption with enough time to evacuate.
34,Anger,The lack of whipped cream on the woman’s waffle agitated her greatly.
34,Surprise,"When I was stabbed, my appendix ruptured, sending my body into shock."
34,Disgust,The parents found the vulgar language of the teenagers inappropriate in a family setting.
34,Sadness,The man’s coworkers treated him to a dinner to celebrate his retirement after 20 years at the company.
34,Joy,The man’s coworkers treated him to a dinner to celebrate his retirement after 20 years at the company.
34,Fear,The evil tyrant’s army pillaged the town.
34,Anger,The evil tyrant’s army pillaged the town.
34,Surprise,The celebrity is under investigation for the murder of their illegitimate child.
34,Disgust,The celebrity is under investigation for the murder of their illegitimate child.
34,Sadness,"Sitting across from his date after the opera performance, he pondered their time together stricken by the feeling of an endless pursuit of romance."
34,Joy,"Sitting across from his date after the opera performance, he pondered their time together stricken by the feeling of an endless pursuit of romance."
34,Fear,"Sitting across from his date after the opera performance, he pondered their time together stricken by the feeling of an endless pursuit of romance."
35,Sadness,"The sickening realization finally dawned on Mariano. His closest friend and confidant, Ethan, was behind the murders all along. “How did I not realize this sooner?” wondered Mariano. For once, he did not know what to do next. The acute feeling of helplessness was not something he had experienced before. He finally resolved that he would do whatever it took to rectify his former ally’s betrayal."
35,Joy,"It was finally match point, after a three hour battle of attrition on the center court. My partner and I shared a look of determination before he bounced the ball back to me. I stood at the service line and took a deep breath, then went through the motions I had practiced millions of times before: toss the ball up, bend my legs and wind up my body for the perfect contact, and release the energy from my legs all the way to my fingertips. And before I knew what happened, my partner was embracing me. I realized with astonishment that I had served the first ace of the game. To this day, I have never experienced a sweeter victory."
35,Fear,"When I walked into the dimly lit abandoned house, a suffocating stench immediately struck me. I felt chills go down my spine as I shined my flashlight upon a completely wrecked grand piano. What was once a beautiful marvel of human achievement and creativity was now nothing more than a disintegrating symbol of despair."
35,Anger,"“You really think I would trust you again, after what you did to my family? You’re delusional, Ethan,” Mariano spat out. Ethan, composed as ever, merely taunted, “You insult me, my loyal friend... you know I was only trying to help save you. At the end of the day, your family would have been your ruin, and you know it.” “Enough with the mind games. You and I both know there’s only one way this ends.” Mariano’s stare of contempt remained fixated on Ethan as he slowly withdrew his saber."
35,Surprise,"Ethan looked down in bewilderment at the blade that was now inches deep in his chest. He had never even had to struggle to succeed in defeating an opponent. How was it possible that his former friend, whom he had defeated in spars with ease since childhood, had finally triumphed? “How?” was all Ethan managed to choke out. “Your weakness was always overestimating yourself, Ethan. You really think I didn’t let you win all these years?” As the light left Ethan’s eyes, Mariano walked past him through the carnage that resulted from their epic battle. “My city will never be the same,” he mused."
35,Disgust,"“No way you’re going to drink that,” I said as my friend lifted the entire cup of ranch to her lips. “A bet’s a bet,” she replied. My friend has never had an aversion to doing extreme things, but this was perhaps the most degrading thing she had agreed to yet. “You’re an idiot, you know that?” I said in disbelief, as she started drinking the ranch."
35,Sadness,"Tonight was the night of my big performance. My passion for the violin has manifested itself as countless hours of dedication and sometimes even agony, but it’s all worth it for me."
35,Joy,"Tonight was the night of my big performance. My passion for the violin has manifested itself as countless hours of dedication and sometimes even agony, but it’s all worth it for me."
35,Fear,"“Please don’t do it. You’re going to regret it,” I pleaded to the masked man. He merely let out a malignant chuckle. “I’m afraid I have no choice. This is my life’s goal. I have no other meaning than to accomplish the assassination of the president.” His croon crescendoed into a roar as he started yelling, “YOUR PRESIDENT IS A PHONY! I WILL BRING TRUE JUSTICE TO OUR PEOPLE!”"
